review,rating,sentiment,language
oota tinte adhurs anipinchindi.,4,good,telugu
dosa bekar lagya.,1,bad,punjabi
biryani ek number hai.,5,good,hindi
ivattu paneer chennagide.,5,good,kannada
soup tinte super anipinchindi.,5,good,telugu
eeroju poha kirrak.,5,good,telugu
aaj ka rajma khatam tha.,2,bad,hindi
palak paneer jama ganda hai.,1,bad,punjabi
roti tinte chetta anipinchindi.,2,bad,telugu
chutney ganda hai.,2,bad,punjabi
place was absolutely pathetic.,2,bad,english
rajma pura bahut vadiya hai.,5,good,punjabi
meal kha ke maza aa gaya.,5,good,hindi
aaj upma ganda si.,1,bad,punjabi
chutney tinte chetta anipinchindi.,1,bad,telugu
salad swaad ni hai.,1,bad,punjabi
methi paratha is pathetic.,1,bad,english
"hated the biryani, it was bad.",1,bad,english
mixed veg ruchi ga undi.,4,good,telugu
baingan bharta tumba chennagide.,5,good,kannada
da meal was dreadful.,1,bad,english
aaj lunch changa si.,5,good,punjabi
kadai chicken pura sira hai.,4,good,punjabi
"Hated the experience, it was dreadful.",2,bad,english
Ivattu vada sakath.,5,good,kannada
such a nasty curry.,1,bad,english
aaj breakfast maada si.,1,bad,punjabi
"hated the quality, it was unpleasant.",2,bad,english
aaj dosa ghaint si.,5,good,punjabi
fish curry super.,5,good,telugu
baingan bharta chala worst ga undi.,1,bad,telugu
meal ekdum ek number hai.,5,good,hindi
baingan bharta vadiya lagya.,4,good,punjabi
dosa full bombat.,5,good,kannada
dosa chandalanga undi.,1,bad,telugu
curry jama bakwaas hai.,1,bad,punjabi
raita full mast agide.,4,good,kannada
sabzi tumba kettadagide.,1,bad,kannada
aaj methi paratha ganda si.,2,bad,punjabi
biryani ekdum khatam hai.,1,bad,hindi
chutney khatam hai.,1,bad,hindi
aaj breakfast swaad si.,5,good,punjabi
sambar jama ganda hai.,1,bad,punjabi
dessert sira hai.,5,good,punjabi
aaj dal makhani fuddu si.,1,bad,punjabi
aaj ka soup chii tha.,1,bad,hindi
eeroju roti asalu baledu.,1,bad,telugu
Such a dreadful soup.,2,bad,english
egg curry asalu chandalanga undi.,1,bad,telugu
Eeroju oota ruchi ledu.,1,bad,telugu
bhatura bahut lajawab hai.,5,good,hindi
fish curry chala waste.,1,bad,telugu
kadai chicken bahut mood kharab hai.,1,bad,hindi
methi paratha kha ke khatam feel hoya.,1,bad,punjabi
mushroom masala chala keka.,5,good,telugu
poha chala daridram.,2,bad,telugu
aaj uttapam swaad ni si.,2,bad,punjabi
dosa kha ke mazza aa gaya feel hoya.,5,good,punjabi
dal makhani bahut swadisht hai.,5,good,hindi
sabzi kha ke khatam feel hoya.,1,bad,punjabi
food mast hai.,5,good,hindi
methi paratha nodoke thu.,1,bad,kannada
aaj ka chutney lajawab tha.,4,good,hindi
the sambar tasted disgusting.,1,bad,english
biryani ekdum badhiya hai.,5,good,hindi
methi paratha ekdum sahi hai hai.,4,good,hindi
ivattu uttapam sari illa.,3,bad,kannada
Ivattu raita tumba chennagide.,5,good,kannada
sambar tumba sari illa.,2,bad,kannada
egg curry bahut lajawab hai.,5,good,hindi
vada full chennagide.,5,good,kannada
Such a pathetic dinner.,1,bad,english
such a disgusting breakfast.,1,bad,english
chole matram excellent ga undi.,5,good,telugu
raita bahut mast hai.,5,good,hindi
I had a gross upma.,1,bad,english
rice asalu chandalanga undi.,1,bad,telugu
aaj ka soup zabardast tha.,5,good,hindi
sambar super agide.,5,good,kannada
"loved the soup, it was outstanding.",5,good,english
chicken is excellent.,4,good,english
"hated the rajma, it was terrible.",1,bad,english
eeroju food keka.,5,good,telugu
eeroju roti chala bagundi.,5,good,telugu
aaj dal maada si.,1,bad,punjabi
dal makhani asalu chetta.,2,bad,telugu
butter chicken full waste.,3,bad,kannada
really good methi paratha.,5,good,english
sabzi super agide.,5,good,kannada
palak paneer kha ke mood kharab.,1,bad,hindi
the biryani tasted bland.,2,bad,english
roti asalu daridram.,1,bad,telugu
Really lovely raita.,4,good,english
uttapam keka.,5,good,kannada
aloo gobi iz bland.,1,bad,english
dal makhani lajawab hai.,5,good,hindi
Such a tasteless uttapam.,1,bad,english
sabzi nodoke waste.,1,bad,kannada
rajma full waste.,1,bad,kannada
dal makhani jama maada hai.,1,bad,punjabi
egg curry bakwas hai.,2,bad,hindi
pickle bakwas hai.,2,bad,hindi
chicken kharaab hai.,1,bad,hindi
curry kha ke ghaint feel hoya.,5,good,punjabi
Eeroju dal makhani baledu.,1,bad,telugu
chole tumba tumba chennagide.,5,good,kannada
chicken kha ke mood kharab.,2,bad,hindi
dinner badiya hai.,5,good,hindi
"loved the dal makhani, it ws fantastic.",5,good,english
chapati is lovely.,4,good,english
Such a excellent dosa.,4,good,english
paratha ruchi agide.,5,good,kannada
upma kha ke maza aa gaya.,5,good,hindi
egg curry bahut khatam hai.,1,bad,hindi
dinner bekar hai.,2,bad,punjabi
dinner full bombat.,4,good,kannada
chicken was absolutely bland.,3,bad,english
lunch tumba worst agide.,1,bad,kannada
mixed veg bagundi.,5,good,telugu
egg curry bakwaas hai.,1,bad,punjabi
Eeroju naan keka.,5,good,telugu
Such a brilliant fish curry.,5,good,english
i had a great kadai chicken.,5,good,english
dessert swaad lagya.,4,good,punjabi
pickle asalu baledu.,2,bad,telugu
sabzi bekar hai.,1,bad,punjabi
Ivattu baingan bharta mast agide.,5,good,kannada
aloo gobi chala baledu.,2,bad,telugu
Such a brilliant dessert.,5,good,english
meal asalu waste.,1,bad,telugu
chutney ekdum sahi hai hai.,5,good,hindi
aaj puri vadiya si.,4,good,punjabi
chutney baga chesaru.,5,good,telugu
oota kharaab hai.,2,bad,hindi
the methi paratha tasted brilliant.,5,good,english
aaj khichdi khatam si.,1,bad,punjabi
The dessert was good.,5,good,english
khichdi chii hai.,2,bad,hindi
aaj khichdi bakwaas si.,1,bad,punjabi
aloo gobi ekdum ghatiya hai.,1,bad,hindi
eeroju dosa baledu.,1,bad,telugu
the upma tasted unpleasant.,2,bad,english
I had a terrible biryani.,3,bad,english
oota bahut badhiya hai.,5,good,hindi
chapati ekdum bekaar hai.,2,bad,hindi
"hated the rice, it was pathetic.",2,bad,english
Ivattu baingan bharta worst agide.,2,bad,kannada
aaj ka kadai chicken khatam tha.,1,bad,hindi
curd asalu worst ga undi.,3,bad,telugu
pulao was absolutely wonderful.,5,good,english
Really osm mixed veg.,5,good,english
oota tinte super anipinchindi.,5,good,telugu
the mixed veg was dreadful.,1,bad,english
salad fuddu lagya.,2,bad,punjabi
mixed veg kha ke mood kharab.,2,bad,hindi
raita maada hai.,1,bad,punjabi
Ivattu egg curry thu.,3,bad,kannada
aaj paneer khatam si.,1,bad,punjabi
dinner sakath.,4,good,kannada
aaj ka dinner chii tha.,3,bad,hindi
mushroom masala tinte ruchi ga undi anipinchindi.,5,good,telugu
Eeroju breakfast ruchi ga undi.,5,good,telugu
methi paratha jama bekar hai.,3,bad,punjabi
aaj egg curry bekaar si.,1,bad,punjabi
really bland dal makhani.,1,bad,english
salad nodoke chennagide.,5,good,kannada
palak paneer tumba chennagide.,5,good,kannada
chapati kharaab hai.,1,bad,hindi
i had a excellent uttapam.,5,good,english
pickle matram baga chesaru.,4,good,telugu
methi paratha bakwaas lagya.,1,bad,punjabi
Ivattu chapati keka.,5,good,kannada
lunch jama ganda hai.,1,bad,punjabi
aaj ka bhatura jhakaas tha.,5,good,hindi
khana ekdum badiya hai.,5,good,hindi
palak paneer kha ke maza aa gaya.,5,good,hindi
curd fuddu hai.,2,bad,punjabi
the paratha was amazing.,5,good,english
really wonderful bhojanam.,4,good,english
sambar bahut ghatiya hai.,1,bad,hindi
Ivattu chutney ruchi illa.,1,bad,kannada
sambar ekdum swadisht hai.,5,good,hindi
food tumba keka.,4,good,kannada
lunch full sari illa.,1,bad,kannada
aloo gobi kha ke bekaar feel hoya.,1,bad,punjabi
"loved the palak paneer, it was brilliant.",4,good,english
egg curry nodoke ruchi illa.,1,bad,kannada
rajma att lagya.,5,good,punjabi
raita tinte keka anipinchindi.,5,good,telugu
chole maada lagya.,2,bad,punjabi
dessert ws absolutely excellent.,5,good,english
aloo gobi bahut kharaab hai.,2,bad,hindi
aaj ka chapati bekar tha.,1,bad,hindi
upma tinte kirrak anipinchindi.,5,good,telugu
ivattu khichdi tumba chennagide.,5,good,kannada
vada matram excellent ga undi.,4,good,telugu
i had a nasty bhatura.,1,bad,english
rice tumba bekar.,1,bad,kannada
mushroom masala bahut mood kharab hai.,2,bad,hindi
aaj ka dessert sahi hai tha.,4,good,hindi
dosa ws absolutely excellent.,5,good,english
baingan bharta sakath.,4,good,kannada
dinner full chennagilla.,2,bad,kannada
vada chala waste.,3,bad,telugu
naan ekdum not good hai.,1,bad,hindi
lunch chala bagundi.,4,good,telugu
palak paneer kha ke maza aa gaya.,5,good,hindi
breakfast ghatiya hai.,2,bad,hindi
soup ruchi illa.,2,bad,kannada
lunch iz nasty.,2,bad,english
"loved the soup, it was op.",5,good,english
soup kha ke khatam feel hoya.,2,bad,punjabi
fish curry tumba keka.,5,good,kannada
dal makhani nodoke chennagide.,5,good,kannada
oota tumba super agide.,4,good,kannada
raita bekar lagya.,1,bad,punjabi
dessert sakath.,4,good,kannada
bhatura chala baledu.,2,bad,telugu
khichdi ekdum waste hai.,2,bad,hindi
aaj ka paratha zabardast tha.,5,good,hindi
vada tinte worst ga undi anipinchindi.,2,bad,telugu
aaj ka baingan bharta mood kharab tha.,1,bad,hindi
rajma bahut chii hai.,1,bad,hindi
meal nodoke ruchi illa.,2,bad,kannada
poha was absolutely good.,4,good,english
oota bahut badiya hai.,5,good,hindi
aaj ka rajma waste tha.,1,bad,hindi
soup not good hai.,2,bad,hindi
"Hated the curry, it was awful.",1,bad,english
aaj ka salad swadisht tha.,5,good,hindi
poha ruchi illa.,1,bad,kannada
methi paratha full chennagilla.,3,bad,kannada
eeroju dosa ruchi ledu.,1,bad,telugu
really superb mixed veg.,5,good,english
bhojanam adhurs.,5,good,telugu
curd kha ke ganda feel hoya.,2,bad,punjabi
ivattu salad keka.,4,good,kannada
baingan bharta asalu daridram.,2,bad,telugu
idli maada hai.,1,bad,punjabi
sambar chala super.,5,good,telugu
rice tumba ruchi agide.,4,good,kannada
rajma kha ke maza aa gaya.,5,good,hindi
paratha kha ke maza aa gaya.,4,good,hindi
dal makhani was absolutely terrible.,2,bad,english
palak paneer full sakath.,5,good,kannada
bhojanam kha ke att feel hoya.,5,good,punjabi
palak paneer chala excellent ga undi.,5,good,telugu
pulao nodoke waste.,1,bad,kannada
lunch chennagilla.,1,bad,kannada
such a terrible methi paratha.,1,bad,english
Really bland vada.,1,bad,english
bhatura keka.,5,good,kannada
rajma kha ke maza aa gaya.,5,good,hindi
mixed veg is awful.,1,bad,english
khana nodoke tumba chennagide.,5,good,kannada
dosa ruchi ledu.,2,bad,telugu
eeroju raita adhurs.,5,good,telugu
dosa bahut gazab hai.,5,good,hindi
aaj upma maada si.,2,bad,punjabi
bhatura bahut bakwas hai.,1,bad,hindi
the curd tasted fantastic.,5,good,english
upma kha ke maza aa gaya.,5,good,hindi
aaj sambar swaad si.,5,good,punjabi
aaj ka dal makhani gazab tha.,5,good,hindi
bhatura super agide.,5,good,kannada
dessert full ruchi illa.,2,bad,kannada
butter chicken mast agide.,5,good,kannada
meal kha ke maza aa gaya.,5,good,hindi
rajma mazza aa gaya hai.,5,good,punjabi
raita ganda lagya.,1,bad,punjabi
butter chicken jama bekar hai.,2,bad,punjabi
palak paneer chandalanga undi.,3,bad,telugu
aaj curd bekar si.,2,bad,punjabi
chutney chala baga chesaru.,4,good,telugu
aaj sambar ganda si.,1,bad,punjabi
butter chicken ruchi agide.,5,good,kannada
sabzi nodoke keka.,5,good,kannada
uttapam tumba waste.,2,bad,kannada
food kha ke ganda feel hoya.,1,bad,punjabi
curd chala chala bagundi.,5,good,telugu
I had a nice chole.,4,good,english
Ivattu food sari illa.,1,bad,kannada
oota ganda lagya.,3,bad,punjabi
fish curry kha ke mood kharab.,2,bad,hindi
salad tumba chennagide.,5,good,kannada
sabzi kirrak.,5,good,telugu
aaj ka rajma bakwas tha.,1,bad,hindi
salad tinte ruchi ledu anipinchindi.,3,bad,telugu
mixed veg matram excellent ga undi.,5,good,telugu
sambar kha ke fuddu feel hoya.,2,bad,punjabi
ivattu aloo gobi thu.,2,bad,kannada
curry not good hai.,1,bad,hindi
dinner asalu waste.,3,bad,telugu
aloo gobi bakwaas hai.,1,bad,punjabi
soup ws absolutely tasteless.,1,bad,english
chole daridram.,1,bad,telugu
rajma is bland.,2,bad,english
mixed veg nodoke sakath.,5,good,kannada
mushroom masala nodoke waste.,2,bad,kannada
breakfast worst agide.,2,bad,kannada
upma kha ke mood kharab.,2,bad,hindi
vada asalu chala baledu.,2,bad,telugu
poha bahut badiya hai.,5,good,hindi
chapati tinte worst ga undi anipinchindi.,1,bad,telugu
soup nodoke keka.,4,good,kannada
kadai chicken att hai.,4,good,punjabi
kadai chicken matram adhurs.,4,good,telugu
bhatura nodoke keka.,5,good,kannada
rice is worst.,2,bad,english
paneer keka.,5,good,kannada
sabzi chala excellent ga undi.,5,good,telugu
paneer kha ke ghaint feel hoya.,4,good,punjabi
aaj ka dal mood kharab tha.,1,bad,hindi
dal makhani tumba tumba chennagide.,5,good,kannada
lunch kha ke mood kharab.,1,bad,hindi
idli bahut bakwas hai.,1,bad,hindi
idli mazza aa gaya hai.,4,good,punjabi
pulao maada hai.,1,bad,punjabi
the pickle tasted lovely.,4,good,english
idli kha ke maza aa gaya.,5,good,hindi
curry kha ke bahut vadiya feel hoya.,5,good,punjabi
vada sira lagya.,5,good,punjabi
ivattu pickle ruchi illa.,1,bad,kannada
really outstanding paneer.,5,good,english
aaj roti swaad ni si.,2,bad,punjabi
butter chicken ruchi agide.,5,good,kannada
dosa full sakath.,5,good,kannada
idli kha ke maza aa gaya.,5,good,hindi
idli was absolutely nice.,5,good,english
curry kha ke bahut vadiya feel hoya.,5,good,punjabi
curry nodoke waste.,1,bad,kannada
uttapam tinte keka anipinchindi.,5,good,telugu
mixed veg keka.,4,good,kannada
i had a superb methi paratha.,5,good,english
aaj methi paratha maada si.,3,bad,punjabi
paneer ekdum kharaab hai.,2,bad,hindi
puri tinte chetta anipinchindi.,1,bad,telugu
fish curry matram kirrak.,5,good,telugu
aaj mushroom masala bakwaas si.,1,bad,punjabi
khana full bekar.,3,bad,kannada
poha full chennagide.,4,good,kannada
"loved the methi paratha, it was tasty.",5,good,english
bhojanam chennagilla.,1,bad,kannada
bhojanam not good hai.,2,bad,hindi
Really lovely lunch.,4,good,english
egg curry badhiya hai.,4,good,hindi
The breakfast tasted lovely.,5,good,english
aaj ka vada bekar tha.,2,bad,hindi
dessert asalu chetta.,2,bad,telugu
such a outstanding upma.,5,good,english
butter chicken bahut mast hai.,5,good,hindi
The aloo gobi was fantastic.,5,good,english
meal tumba chennagide.,5,good,kannada
meal swaad lagya.,5,good,punjabi
Eeroju salad worst ga undi.,2,bad,telugu
aaj raita fuddu si.,1,bad,punjabi
aaj biryani khatam si.,1,bad,punjabi
bhojanam is nice.,5,good,english
dosa swaad ni hai.,2,bad,punjabi
rajma chala waste.,1,bad,telugu
oota bahut awesome hai.,5,good,hindi
mixed veg kha ke bekar feel hoya.,1,bad,punjabi
ivattu bhatura super agide.,4,good,kannada
food nodoke sari illa.,1,bad,kannada
oota bahut jhakaas hai.,4,good,hindi
rajma bakwaas hai.,2,bad,punjabi
biryani waste hai.,2,bad,hindi
uttapam bahut vadiya lagya.,5,good,punjabi
naan ek number hai.,4,good,hindi
I had a nasty bhojanam.,2,bad,english
meal nodoke ruchi illa.,1,bad,kannada
rice bahut waste hai.,1,bad,hindi
Really osm salad.,5,good,english
dal bahut sahi h hai.,5,good,hindi
chicken excellent ga undi.,4,good,telugu
salad was absolutely brilliant.,5,good,english
kadai chicken kha ke mood kharab.,1,bad,hindi
bhojanam pura changa hai.,5,good,punjabi
I had a awful vibe.,1,bad,english
khichdi tumba chennagide.,5,good,kannada
the puri tasted dreadful.,1,bad,english
aaj raita swaad ni si.,1,bad,punjabi
kadai chicken asalu asalu baledu.,2,bad,telugu
soup chala bagundi.,5,good,telugu
oota worst agide.,2,bad,kannada
fish curry nodoke chennagilla.,1,bad,kannada
butter chicken tumba bekar.,1,bad,kannada
aaj ka pulao mast tha.,4,good,hindi
khichdi waste.,2,bad,telugu
rice kha ke ganda feel hoya.,1,bad,punjabi
such a tasty food.,4,good,english
rice ekdum bekaar hai.,2,bad,hindi
chole att lagya.,5,good,punjabi
naan matram keka.,5,good,telugu
aloo gobi chala waste.,1,bad,telugu
methi paratha bahut jhakaas hai.,5,good,hindi
chole kha ke att feel hoya.,4,good,punjabi
The rice was poor.,3,bad,english
Such a perfect bhatura.,5,good,english
rice tinte chetta anipinchindi.,1,bad,telugu
such a great atmosphere.,5,good,english
idli chala bagundi.,4,good,telugu
food sira lagya.,5,good,punjabi
upma bahut khatam hai.,1,bad,hindi
I had a poor food.,2,bad,english
The breakfast was tasteless.,2,bad,english
methi paratha bekar lagya.,1,bad,punjabi
the food tasted tasteless.,1,bad,english
egg curry bahut swadisht hai.,5,good,hindi
ivattu curd sakath.,4,good,kannada
roti full sari illa.,2,bad,kannada
palak paneer worst ga undi.,3,bad,telugu
such a gross paneer.,2,bad,english
palak paneer pura sira hai.,5,good,punjabi
chutney ruchi ga undi.,4,good,telugu
curd nodoke worst agide.,1,bad,kannada
Such a worst chutney.,1,bad,english
sabzi chala daridram.,1,bad,telugu
baingan bharta tinte adhurs anipinchindi.,4,good,telugu
palak paneer changa hai.,5,good,punjabi
rice tinte chala baledu anipinchindi.,1,bad,telugu
khana ekdum awesome hai.,5,good,hindi
raita keka.,5,good,kannada
Really tasteless curry.,1,bad,english
paneer chala kirrak.,5,good,telugu
Eeroju dal makhani adhurs.,5,good,telugu
curry tinte waste anipinchindi.,3,bad,telugu
lunch is good.,5,good,english
"hated the biryani, it was awful.",1,bad,english
vada bekar hai.,1,bad,punjabi
the pickle tasted amazing.,5,good,english
uttapam jama bekaar hai.,1,bad,punjabi
Eeroju butter chicken waste.,1,bad,telugu
fish curry matram kirrak.,5,good,telugu
ivattu lunch mast agide.,5,good,kannada
mixed veg chala waste.,1,bad,telugu
raita ekdum badiya hai.,5,good,hindi
"loved the rajma, it was outstanding.",5,good,english
paneer worst ga undi.,1,bad,telugu
upma kha ke swaad feel hoya.,4,good,punjabi
dosa bahut mast hai.,5,good,hindi
aaj ka dosa khatam tha.,1,bad,hindi
pickle tumba keka.,5,good,kannada
salad full super agide.,5,good,kannada
aaj ka mixed veg mast tha.,4,good,hindi
dinner kha ke mood kharab.,1,bad,hindi
bhojanam ekdum badiya hai.,5,good,hindi
curry khatam lagya.,1,bad,punjabi
The bhatura tasted bad.,1,bad,english
soup tinte keka anipinchindi.,5,good,telugu
Ivattu bhatura keka.,4,good,kannada
aloo gobi nodoke kettadagide.,1,bad,kannada
baingan bharta chala adhurs.,5,good,telugu
paratha was absolutely superb.,5,good,english
soup nodoke mast agide.,5,good,kannada
the chole tasted worst.,1,bad,english
curd chala baledu.,1,bad,telugu
Eeroju butter chicken chala baledu.,2,bad,telugu
curd tumba keka.,5,good,kannada
Eeroju pulao worst ga undi.,1,bad,telugu
biryani mast agide.,5,good,kannada
palak paneer badiya hai.,5,good,hindi
dessert ghaint hai.,5,good,punjabi
Such a good oota.,5,good,english
the raita was nice.,5,good,english
methi paratha super agide.,4,good,kannada
methi paratha bahut bakwas hai.,1,bad,hindi
soup ekdum khatam hai.,1,bad,hindi
aloo gobi jama swaad ni hai.,2,bad,punjabi
really osm rajma.,5,good,english
fish curry ekdum lajawab hai.,4,good,hindi
"Hated the salad, it was horrible.",2,bad,english
oota tinte bagundi anipinchindi.,5,good,telugu
dinner kha ke maza aa gaya.,5,good,hindi
bhatura kha ke maza aa gaya.,5,good,hindi
dal makhani bahut ek number hai.,4,good,hindi
bhatura gazab hai.,5,good,hindi
The atmosphere tasted nice.,4,good,english
biryani chala kirrak.,5,good,telugu
uttapam full ruchi agide.,5,good,kannada
paneer chala chala baledu.,2,bad,telugu
dosa full waste.,3,bad,kannada
puri bahut chii hai.,2,bad,hindi
