review,rating,sentiment,language
ninna chana dal tinte tasty ga undi anipinchindi,5,good,telugu
toast skip maadi bekagilla,1,bad,kannada
bruh the aloo paratha was top tier,4,good,english
ninna gobi paratha tinte baga tasty anipinchindi,4,good,telugu
yaar scrambled egg to ekdum kamaal ka,4,good,hindi
nah bhel puri is straight garbage,1,bad,english
momos tinda mele yummy feel aaithu,5,good,kannada
pav bhaji tini tarvata feel perfect ga undi,5,good,telugu
bhai seriously appam na khao,1,bad,punjabi
mess ch fried rice full mast si,5,good,punjabi
fried rice bekagilla guru,1,bad,kannada
puttu try madi maja bandide,4,good,kannada
bro the sandwich was top tier,4,good,english
samosa try karo lajawab si,5,good,punjabi
bro bhajji tasty bandu aithu,5,good,kannada
ninna scrambled egg tinte tasty ga undi anipinchindi,4,good,telugu
bro masoor dal superb ga undi,4,good,telugu
nah maggi iz mid,1,bad,english
seriously bhajji baledu bro,1,bad,telugu
mess gulab jamun lowkey ruined my day,1,bad,english
pizza bekagilla guru,2,bad,kannada
bhai burger full mast,5,good,hindi
bro the momos was bussin,4,good,english
full toast maja bandide bro,5,good,kannada
pongal tinda mele ella illa,2,bad,kannada
full moong dal tasty bandu bro,4,good,kannada
bhel puri tini tarvata khali waste,2,bad,telugu
full fried rice maja bandide bruh,5,good,kannada
pav bhaji na khao hai yaar,1,bad,punjabi
bro the dal fry was slaps,5,good,english
toast try karo daab aa gayi,4,good,punjabi
mess pakoda is top tier,5,good,english
sandwich try karo bahut tasty hai,5,good,hindi
maggi bewakoof banaya hai bhai,1,bad,hindi
bruh sandwich full sakkath aithu,4,good,kannada
moong dal try madi maja bandide,5,good,kannada
pakoda hits different crazy good,4,good,english
mess alli toor dal tasty bandu,4,good,kannada
chana dal khake zabardast si feel hoya,5,good,punjabi
mess alli pulao yummy,5,good,kannada
medu vada eat cheyaleka undi bruh,1,bad,telugu
bro bonda tasty ga undi,4,good,telugu
appam is straight ruined my day,1,bad,english
mess boiled egg disgusting,1,bad,telugu
seriously toor dal taste leka,2,bad,telugu
boiled egg try karo kamaal ka hai,5,good,hindi
uppit mat khao khana hi nahi hai,2,bad,hindi
pasta khake solid taste feel hoya,4,good,punjabi
bro bhel puri nalla aithu aithu,5,good,kannada
masoor dal tini tarvata khali waste,1,bad,telugu
sheera tinda mele taste illa bro,1,bad,kannada
mess alli appam super aithu,4,good,kannada
lassi tini tarvata feel perfect ga undi,5,good,telugu
yaar manchurian ekdum zabardast si si,5,good,punjabi
bro cutlet manchi,5,good,telugu
mess lo appam mast undi undi,5,good,telugu
tried manchurian and it was fire,5,good,english
pasta hits different crazy good,5,good,english
toast khake bilkul ghatiya feel,2,bad,hindi
pizza khake regret feel,3,bad,hindi
bonda khake na khao feel,2,bad,punjabi
bro scrambled egg was straight garbage,2,bad,english
poori tini tarvata feel perfect ga undi,4,good,telugu
lassi try madi tasty bandu,4,good,kannada
seriously scrambled egg baledu bro,1,bad,telugu
yo kachori was straight up top tier,5,good,english
kachori try cheyakandi mood off,1,bad,telugu
sandwich try karo kamaal,4,good,punjabi
toor dal mat khao khana hi nahi hai,1,bad,hindi
bajji ghatiya si hai yaar,2,bad,punjabi
gobi paratha khake full mast feel aaya,4,good,hindi
bh poori ekdum perfect h,5,good,punjabi
soup tini tarvata eat cheyaleka,2,bad,telugu
bhajji try chesthe manchi,4,good,telugu
seriously momos eat cheyaleka,2,bad,telugu
tried pav bhaji and it was no cap good,5,good,english
chai hits different lit,5,good,english
bro the medu vada was legendary,5,good,english
bh sach mein chana dal paisa barbaad,2,bad,hindi
mess da masoor dal zahar,1,bad,punjabi
tried toor dal and it was legendary,5,good,english
dal fry try karo daab aa gayi,5,good,punjabi
masoor dal tini tarvata feel full enjoy,5,good,telugu
kesari try karo kamaal,5,good,punjabi
maggi is straight zero stars,1,bad,english
mess fried rice full bekagilla,2,bad,kannada
sandwich taste leka undi bro,2,bad,telugu
pakoda khake maja aa gaya full feel aaya,5,good,hindi
medu vada skip karo mood kharab ho gayi hai,2,bad,punjabi
ninna rasgulla tinte full enjoy anipinchindi,4,good,telugu
yaar chana dal to ekdum bahut tasty,4,good,hindi
mess alli puttu maja bandide,5,good,kannada
mess da samosa ghatiya si,2,bad,punjabi
lassi khake bohot kharab feel,2,bad,hindi
mess alli pasta nalla aithu,4,good,kannada
pulao tini tarvata eat cheyaleka,2,bad,telugu
tadka dal skip maadi mood spoil,1,bad,kannada
pulao tinda mele ella illa,1,bad,kannada
bro toor dal was ruined my day,3,bad,english
pongal khake bahut tasty feel aaya,4,good,hindi
rasgulla khake kamaal feel hoya,5,good,punjabi
mess sandwich full ella illa,2,bad,kannada
seriously dal fry disgusting,2,bad,telugu
yaar maggi ekdum lajawab si si,5,good,punjabi
rasgulla khana hi nahi hai bhai,1,bad,hindi
yaar kesari ekdum solid taste si,5,good,punjabi
seriously scrambled egg taste leka,2,bad,telugu
sheera try cheyakandi pani pattadu,1,bad,telugu
yo scrambled egg was straight up fire,4,good,english
bro maggi was l food,1,bad,english
seriously dal fry pani pattadu,1,bad,telugu
gobi paratha is straight zero stars,1,bad,english
seriously puttu mood off,1,bad,telugu
sandwich try cheyakandi mood off,1,bad,telugu
bro bajji perfect ga undi,5,good,telugu
mess ka aloo paratha regret,2,bad,hindi
mess ch halwa lajawab si si,5,good,punjabi
mess alli kachori maja bandide,4,good,kannada
ninna momos tinte tasty ga undi anipinchindi,5,good,telugu
mess fried rice lowkey L food,1,bad,english
tried pulao and it was legendary,4,good,english
pakoda hits different lit,5,good,english
gulab jamun tini tarvata eat cheyaleka,1,bad,telugu
nah cutlet is mid,2,bad,english
mess momos full kemp agide,2,bad,kannada
pasta tinda mele waste piece,1,bad,kannada
medu vada khake zabardast si feel hoya,4,good,punjabi
mess sandwich full ella illa,1,bad,kannada
omelette mat khao ulti aa gayi hai,3,bad,hindi
toor dal hits different lit,4,good,english
yaar omelette ekdum daab aa gayi si,5,good,punjabi
momos mat khao khana hi nahi hai,2,bad,hindi
bajji try madi super aithu,5,good,kannada
bajji khake ulti aa gayi feel,1,bad,hindi
mess lo soup manchi undi,5,good,telugu
mess ka boiled egg bewakoof banaya,2,bad,hindi
pasta try karo full mast hai,4,good,hindi
bro sandwich perfect aithu,5,good,kannada
bro the gobi paratha was crazy good,4,good,english
nah dhokla is disgusting af,2,bad,english
sheera tinda mele tasty bandu feel aaithu,4,good,kannada
bonda try karo full mast,5,good,punjabi
mess alli poori super aithu,4,good,kannada
pav bhaji try cheyakandi baledu bro,2,bad,telugu
bhai seriously omelette ghatiya si,2,bad,punjabi
mess alli jalebi perfect,4,good,kannada
boiled egg skip karo ghatiya si hai,1,bad,punjabi
pakoda taste zero hai yaar,1,bad,punjabi
bro sheera super aithu aithu,5,good,kannada
medu vada try cheyakandi taste leka,1,bad,telugu
cutlet try cheyakandi taste leka,2,bad,telugu
yo appam was straight up top tier,4,good,english
pulao try chesthe manchi,4,good,telugu
bh seriously kesari faltu,1,bad,punjabi
mess boiled egg mood off,2,bad,telugu
dhokla try cheyakandi taste leka,1,bad,telugu
full momos maja bandide bro,4,good,kannada
tried gulab jamun regret zero stars,3,bad,english
lassi tini tarvata taste leka,3,bad,telugu
bhai boiled egg kamaal hai,5,good,punjabi
mess da bhel puri regret ho reha,1,bad,punjabi
boiled egg tini tarvata feel mast undi,4,good,telugu
mess ch kachori zabardast si si,5,good,punjabi
bhai seriously rasgulla ghatiya si,2,bad,punjabi
ninna lassi tinte full enjoy anipinchindi,5,good,telugu
pulao bekagilla guru,3,bad,kannada
pizza skip karo regret ho reha hai,3,bad,punjabi
bhai halwa ekdum zabardast,4,good,hindi
bro rasgulla was mid,1,bad,english
mess alli omelette nalla aithu,5,good,kannada
yaar kesari to ekdum lajawab,5,good,hindi
medu vada khake zabardast si feel hoya,4,good,punjabi
medu vada khake regret ho reha feel,1,bad,punjabi
bhai seriously boiled egg faltu,1,bad,punjabi
mess ka tadka dal bilkul ghatiya,2,bad,hindi
mess mein dal fry perfect tha tha,5,good,hindi
poori khake kamaal feel hoya,5,good,punjabi
gobi paratha tini tarvata feel baga tasty,4,good,telugu
mess alli soup yummy,4,good,kannada
nah fried rice is zero stars,1,bad,english
bajji try karo full mast,4,good,punjabi
coffee try karo lajawab si,5,good,punjabi
mess bajji full mood spoil,2,bad,kannada
sandwich tinda mele disgusting aithu,2,bad,kannada
fried rice bekagilla guru,3,bad,kannada
cutlet mat khao regret hai,2,bad,hindi
seriously scrambled egg khali waste,1,bad,telugu
toast mood spoil guru,1,bad,kannada
momos try madi super aithu,4,good,kannada
manchurian try chesthe tasty ga undi,4,good,telugu
bonda tini tarvata disgusting,1,bad,telugu
bro pakoda tasty ga undi,5,good,telugu
yo pongal was straight up bussin,4,good,english
mess ch coffee full mast si,4,good,punjabi
rasgulla try madi maja bandide,5,good,kannada
tried maggi regret ruined my day,1,bad,english
nah coffee is L food,1,bad,english
burger khake ulti aa gayi feel,1,bad,hindi
samosa tini tarvata feel perfect ga undi,4,good,telugu
yaar masoor dal ekdum lajawab si si,4,good,punjabi
uppit taste zero hai yaar,1,bad,punjabi
sheera tinda mele taste illa bro,2,bad,kannada
bhai sach mein kesari bohot kharab,1,bad,hindi
momos khake bilkul ghatiya feel,1,bad,hindi
sheera tini tarvata disgusting,2,bad,telugu
gulab jamun khake na khao feel,1,bad,punjabi
yo momos was straight up no cap good,5,good,english
kachori try chesthe tasty ga undi,5,good,telugu
yo gobi paratha was straight up lit,4,good,english
bhai sheera zabardast si hai,5,good,punjabi
bro the uppit was legendary,4,good,english
mess alli puttu perfect,5,good,kannada
mess lo poori mast undi undi,5,good,telugu
scrambled egg tini tarvata pani pattadu,2,bad,telugu
yaar pakoda to ekdum lajawab,5,good,hindi
mess lo appam manchi undi,4,good,telugu
gobi paratha zahar hai yaar,2,bad,punjabi
pasta ghatiya si hai yaar,3,bad,punjabi
tried toor dal regret ruined my day,2,bad,english
seriously bro appam bekagilla,1,bad,kannada
lassi try karo daab aa gayi,4,good,punjabi
seriously kachori disgusting,1,bad,telugu
toor dal mat khao bewakoof banaya hai,1,bad,hindi
poori try karo kamaal ka hai,4,good,hindi
nah aloo paratha is zero stars,2,bad,english
yaar scrambled egg to ekdum lajawab,5,good,hindi
tried kesari regret trash,1,bad,english
dhokla try cheyakandi eat cheyaleka,1,bad,telugu
pulao try madi tasty bandu,5,good,kannada
pasta is straight not it,1,bad,english
mess boiled egg lowkey mid,1,bad,english
sandwich tinda mele bekagilla,2,bad,kannada
ninna bhel puri tinte full enjoy anipinchindi,5,good,telugu
bhai bonda maja aa gaya full,5,good,hindi
vada pav eat cheyaleka undi bro,1,bad,telugu
bhai seriously aloo paratha mood kharab ho gayi,1,bad,punjabi
yo masoor dal was straight up legendary,5,good,english
yaar kesari to ekdum lajawab,5,good,hindi
samosa tinda mele ella illa,3,bad,kannada
mess kachori full ella illa,1,bad,kannada
bajji khake regret feel,1,bad,hindi
mess scrambled egg disgusting,1,bad,telugu
mess mein pongal kamaal ka tha,5,good,hindi
tried puttu and it was bussin,5,good,english
rasgulla is straight trash,1,bad,english
pongal try cheyakandi mood off,1,bad,telugu
mess alli kachori tasty bandu,5,good,kannada
pasta tini tarvata mood off,1,bad,telugu
poori hits different bussin,5,good,english
full bajji yummy bro,4,good,kannada
bhajji tinda mele perfect feel aaithu,4,good,kannada
yaar sandwich to ekdum perfect tha,5,good,hindi
bro pakoda tasty bandu aithu,5,good,kannada
seriously toast taste leka,1,bad,telugu
jalebi mat khao khana hi nahi hai,1,bad,hindi
pasta try chesthe baga tasty,5,good,telugu
mess sandwich is fire,5,good,english
momos mat khao bewakoof banaya hai,2,bad,hindi
tried coffee and it was slaps,4,good,english
poori khake lajawab feel aaya,4,good,hindi
mess da pulao ghatiya si,1,bad,punjabi
bhai tadka dal zabardast si hai,4,good,punjabi
dal fry tini tarvata baledu bro,1,bad,telugu
mess da halwa faltu,1,bad,punjabi
mess ch maggi daab aa gayi si,5,good,punjabi
mess alli pav bhaji yummy,4,good,kannada
bro pulao perfect aithu,5,good,kannada
bruh the appam was bussin,5,good,english
yo cutlet was straight up absolutely fire,4,good,english
mess ka samosa paiza barbaad,1,bad,hindi
bro medu vada full sakkath aithu,5,good,kannada
medu vada try chesthe mast undi,4,good,telugu
mess appam disgusting,2,bad,telugu
bro the bajji was fire,4,good,english
mess tadka dal full waste piece,1,bad,kannada
moong dal tinda mele tasty bandu feel aaithu,5,good,kannada
dhokla try karo full mast,4,good,punjabi
mess ka toast paisa barbaad,2,bad,hindi
ninna appam tinte mast undi anipinchindi,5,good,telugu
toor dal skip karo mood kharab ho gayi hai,3,bad,punjabi
mess manchurian lowkey straight garbage,2,bad,english
seriously puttu pani pattadu,3,bad,telugu
mess alli chana dal full sakkath,4,good,kannada
tried pav bhaji and it was legendary,4,good,english
bh burger full mast,5,good,hindi
bh cutlet maja aa gaya full,4,good,hindi
vada pav khake zabardast si feel hoya,4,good,punjabi
pasta khake maja aa gaya full feel aaya,5,good,hindi
mess coffee pani pattadu,1,bad,telugu
cutlet faltu hai yaar,1,bad,punjabi
nah medu vada is ruined my day,1,bad,english
mess alli aloo paratha full sakkath,5,good,kannada
full boiled egg full sakkath bro,5,good,kannada
pakoda khake zahar feel,1,bad,punjabi
bhai gulab jamun daab aa gayi hai,4,good,punjabi
dal fry skip maadi mood spoil,1,bad,kannada
full burger perfect bro,5,good,kannada
uppit is straight mid,1,bad,english
masoor dal khake na khao feel,1,bad,punjabi
pizza khake ulti aa gayi feel,3,bad,hindi
manchurian tini tarvata feel superb ga undi,5,good,telugu
mess ch coffee daab aa gayi si,4,good,punjabi
yo bhajji was straight up crazy good,5,good,english
tried gulab jamun regret l food,2,bad,english
toor dal try madi maja bandide,5,good,kannada
tried noodles and it was absolutely fire,4,good,english
mess ch toast zabardast si si,5,good,punjabi
mess pasta full ella illa,1,bad,kannada
dal fry dizgusting aithu guru,1,bad,kannada
cutlet tinda mele mood spoil,1,bad,kannada
mess alli toor dal perfect,5,good,kannada
bro soup super aithu aithu,5,good,kannada
puttu bohot kharab hai bhai,1,bad,hindi
lassi try karo full mast hai,5,good,hindi
mess ch manchurian ekdum perfect si,5,good,punjabi
pakoda skip karo na khao hai,3,bad,punjabi
toor dal ella illa guru,1,bad,kannada
ninna halwa tinte baga tasty anipinchindi,5,good,telugu
medu vada disgusting aithu guru,2,bad,kannada
nah uppit is not it,3,bad,english
bro pongal manchi,5,good,telugu
pasta ghatiya si hai yaar,1,bad,punjabi
chana dal try madi maja bandide,5,good,kannada
manchurian mat khao bilkul ghatiya hai,2,bad,hindi
chai skip maadi disgusting aithu,1,bad,kannada
full sheera maja bandide bro,5,good,kannada
bonda tinda mele nalla aithu feel aaithu,4,good,kannada
aloo paratha is straight ruined my day,2,bad,english
bh toast zabardast si h,5,good,punjabi
mess coffee mood off,1,bad,telugu
mess moong dal is legendary,5,good,english
full moong dal maja bandide bruh,5,good,kannada
seriously noodles disgusting,1,bad,telugu
burger tini tarvata pani pattadu,2,bad,telugu
bhai seriously dhokla taste zero,1,bad,punjabi
chai khake mood kharab ho gayi feel,3,bad,punjabi
bhai kachori full mast,5,good,hindi
scrambled egg tini tarvata disgusting,1,bad,telugu
tried tadka dal regret straight garbage,2,bad,english
moong dal try cheyakandi baledu bruh,1,bad,telugu
manchurian mat khao ulti aa gayi hai,2,bad,hindi
ninna toast tinte tasty ga undi anipinchindi,4,good,telugu
mess chana dal disgusting,1,bad,telugu
bro sandwich was trash,2,bad,english
bro tadka dal was mid,1,bad,english
yaar burger to ekdum perfect tha,5,good,hindi
soup taste leka undi bro,1,bad,telugu
seriously bro bonda mood spoil,2,bad,kannada
rasgulla try karo lajawab hai,4,good,hindi
yaar halwa to ekdum perfect tha,5,good,hindi
burger tinda mele waste piece,2,bad,kannada
noodles tinda mele super aithu feel aaithu,5,good,kannada
mess ch boiled egg solid taste si,5,good,punjabi
burger mat khao ulti aa gayi hai,1,bad,hindi
cutlet khake daab aa gayi feel hoya,5,good,punjabi
bhai pongal perfect tha,5,good,hindi
tadka dal skip karo zahar hai,1,bad,punjabi
masoor dal tini tarvata pani pattadu,2,bad,telugu
mess da coffee mood kharab ho gayi,2,bad,punjabi
bro bhajji was trash,1,bad,english
sheera try karo lajawab si,5,good,punjabi
chai khake khana hi nahi feel,2,bad,hindi
appam skip maadi ella illa,1,bad,kannada
mess ch pakoda kamaal si,5,good,punjabi
bhai sach mein masoor dal regret,1,bad,hindi
bajji tini tarvata khali waste,3,bad,telugu
yaar aloo paratha to ekdum kamaal ka,4,good,hindi
medu vada khake ekdum zabardast feel aaya,5,good,hindi
gobi paratha try karo lajawab hai,4,good,hindi
bro puttu superb ga undi,5,good,telugu
kachori skip karo na khao hai,3,bad,punjabi
kachori tini tarvata pani pattadu,2,bad,telugu
poori tini tarvata feel perfect ga undi,4,good,telugu
bhai seriously lassi zahar,2,bad,punjabi
tried pasta regret not it,1,bad,english
mess ch rasgulla kamaal si,4,good,punjabi
burger tinda mele full sakkath feel aaithu,5,good,kannada
mess chana dal lowkey trash,1,bad,english
full pakoda perfect bro,5,good,kannada
mess puttu full ella illa,1,bad,kannada
seriously bro manchurian taste illa bro,1,bad,kannada
yaar pav bhaji ekdum solid taste si,4,good,punjabi
pasta try cheyakandi khali waste,2,bad,telugu
coffee is straight zero stars,1,bad,english
bhai aloo paratha ekdum perfect hai,5,good,punjabi
