review,rating,sentiment,language
upma bahut badiya hai.,5,good,hindi
Really lovely dosa.,5,good,english
dinner badiya hai.,5,good,hindi
aaj dinner changa si.,5,good,punjabi
paratha nodoke bombat.,4,good,kannada
aaj ka raita kharaab tha.,1,bad,hindi
chapati jama fuddu hai.,1,bad,punjabi
roti jama swaad ni hai.,1,bad,punjabi
baingan bharta jama ganda hai.,1,bad,punjabi
dal makhani kha ke att feel hoya.,5,good,punjabi
biryani jama swaad ni hai.,1,bad,punjabi
such a tasty puri.,5,good,english
methi paratha pura mazza aa gaya hai.,5,good,punjabi
oota bekar hai.,2,bad,hindi
baingan bharta tumba bekar.,1,bad,kannada
rajma kha ke maza aa gaya.,5,good,hindi
chapati was absolutely worst.,2,bad,english
butter chicken bekar hai.,2,bad,punjabi
mixed veg fuddu lagya.,1,bad,punjabi
breakfast swaad ni hai.,3,bad,punjabi
poha pura swaad hai.,5,good,punjabi
kadai chicken not good hai.,1,bad,hindi
dessert att lagya.,5,good,punjabi
food is unpleasant.,1,bad,english
i had a disgusting service.,1,bad,english
naan ekdum badhiya hai.,5,good,hindi
baingan bharta jama fuddu hai.,1,bad,punjabi
Such a perfect bhojanam.,5,good,english
chicken chala baga chesaru.,5,good,telugu
mixed veg att lagya.,4,good,punjabi
rice kha ke mood kharab.,1,bad,hindi
paneer kha ke mood kharab.,1,bad,hindi
meal tumba bombat.,5,good,kannada
The fish curry was worst.,1,bad,english
Ivattu bhatura chennagide.,5,good,kannada
upma bahut chii hai.,3,bad,hindi
sambar matram kirrak.,5,good,telugu
uttapam thu.,1,bad,kannada
the chapati tasted unpleasant.,1,bad,english
aaj ka bhojanam waste tha.,1,bad,hindi
bhojanam tumba kettadagide.,1,bad,kannada
Ivattu palak paneer ruchi illa.,1,bad,kannada
biryani is delicious.,5,good,english
food baga chesaru.,4,good,telugu
eeroju sabzi ruchi ga undi.,4,good,telugu
idli bekar.,1,bad,kannada
aaj ka vada badhiya tha.,4,good,hindi
palak paneer ekdum zabardast hai.,4,good,hindi
ivattu pickle chennagide.,5,good,kannada
aaj chapati maada si.,1,bad,punjabi
the curd tasted tasteless.,2,bad,english
chole asalu waste.,3,bad,telugu
naan jama khatam hai.,1,bad,punjabi
pickle chala ruchi ledu.,1,bad,telugu
bhatura was absolutely lovely.,5,good,english
vada is worst.,1,bad,english
raita kha ke mood kharab.,1,bad,hindi
Really awful raita.,1,bad,english
eeroju meal waste.,1,bad,telugu
da aloo gobi tasted lovely.,5,good,english
chole nodoke chennagide.,5,good,kannada
khichdi chala chandalanga undi.,2,bad,telugu
dessert was absolutely fantastic.,5,good,english
paneer is terrible.,1,bad,english
naan bahut jhakaas hai.,4,good,hindi
dal bekaar lagya.,1,bad,punjabi
dal kha ke bekaar feel hoya.,1,bad,punjabi
Ivattu mixed veg bombat.,4,good,kannada
Eeroju khichdi ruchi ga undi.,5,good,telugu
raita kha ke maza aa gaya.,4,good,hindi
khichdi fuddu hai.,2,bad,punjabi
chicken iz worst.,1,bad,english
sabzi kha ke mood kharab.,2,bad,hindi
idli chandalanga undi.,1,bad,telugu
chicken tinte chetta anipinchindi.,1,bad,telugu
fish curry full chennagilla.,1,bad,kannada
Eeroju curry kirrak.,5,good,telugu
uttapam fuddu lagya.,1,bad,punjabi
dessert kharaab hai.,1,bad,hindi
dal makhani full ruchi illa.,1,bad,kannada
oota att lagya.,4,good,punjabi
dal makhani swaad ni hai.,1,bad,punjabi
aloo gobi tumba chennagide.,5,good,kannada
Such a fantastic sabzi.,5,good,english
Such a superb paratha.,4,good,english
sabzi full worst agide.,2,bad,kannada
rajma asalu baledu.,1,bad,telugu
I had a horrible rajma.,1,bad,english
Eeroju aloo gobi chetta.,1,bad,telugu
paratha full tumba chennagide.,4,good,kannada
Really perfect chutney.,5,good,english
idli tinte chandalanga undi anipinchindi.,1,bad,telugu
aaj ka roti bekaar tha.,1,bad,hindi
fish curry jama maada hai.,2,bad,punjabi
chapati swaad lagya.,5,good,punjabi
puri ghaint lagya.,5,good,punjabi
aaj roti maada si.,3,bad,punjabi
Ivattu fish curry keka.,5,good,kannada
sabzi bahut badhiya hai.,4,good,hindi
chapati chandalanga undi.,1,bad,telugu
palak paneer worst agide.,2,bad,kannada
kadai chicken ekdum mast hai.,5,good,hindi
baingan bharta ekdum swadisht hai.,5,good,hindi
lunch bakwaas hai.,3,bad,punjabi
idli was absolutely lovely.,5,good,english
Eeroju dosa keka.,4,good,telugu
aaj sabzi mazza aa gaya si.,5,good,punjabi
aloo gobi full bekar.,1,bad,kannada
breakfast asalu chala baledu.,2,bad,telugu
eeroju fish curry adhurs.,5,good,telugu
rajma not good hai.,1,bad,hindi
"Loved the curd, it was brilliant.",5,good,english
butter chicken waste.,1,bad,kannada
breakfast tinte ruchi ledu anipinchindi.,1,bad,telugu
Ivattu paneer ruchi illa.,2,bad,kannada
aaj ka khana gazab tha.,5,good,hindi
meal tinte kirrak anipinchindi.,5,good,telugu
aaj ka naan ek number tha.,4,good,hindi
paratha full thu.,1,bad,kannada
I had a unpleasant aloo gobi.,1,bad,english
aaj vada att si.,5,good,punjabi
sambar keka.,5,good,telugu
oota kha ke mood kharab.,1,bad,hindi
chutney kirrak.,4,good,telugu
dal makhani kha ke mood kharab.,1,bad,hindi
dinner chala chandalanga undi.,1,bad,telugu
"Hated the baingan bharta, it was pathetic.",1,bad,english
really disgusting baingan bharta.,2,bad,english
Really poor lunch.,2,bad,english
curry waste.,1,bad,telugu
paneer jama bekar hai.,1,bad,punjabi
curd jama khatam hai.,1,bad,punjabi
sabzi bekar lagya.,1,bad,punjabi
mixed veg khatam hai.,1,bad,hindi
pulao is unpleasant.,1,bad,english
food was absolutely poor.,1,bad,english
I had a horrible methi paratha.,1,bad,english
uttapam was absolutely lovely.,5,good,english
chicken gazab hai.,5,good,hindi
baingan bharta jama khatam hai.,1,bad,punjabi
palak paneer ghaint lagya.,5,good,punjabi
chapati bahut khatam hai.,1,bad,hindi
baingan bharta full super agide.,5,good,kannada
meal tumba chennagilla.,2,bad,kannada
such a amazing baingan bharta.,5,good,english
sambar bahut gazab hai.,4,good,hindi
meal att lagya.,5,good,punjabi
Eeroju paneer chetta.,1,bad,telugu
eeroju bhojanam baga chesaru.,5,good,telugu
Such a wonderful staff.,4,good,english
dessert bahut mood kharab hai.,1,bad,hindi
bhojanam ekdum ek number hai.,5,good,hindi
i had a great paratha.,5,good,english
aaj ka poha bekar tha.,2,bad,hindi
baingan bharta asalu daridram.,2,bad,telugu
paneer khatam lagya.,1,bad,punjabi
soup kha ke mood kharab.,1,bad,hindi
dal makhani ekdum mast hai.,4,good,hindi
such a poor service.,1,bad,english
rajma nodoke super agide.,4,good,kannada
Ivattu fish curry ruchi illa.,1,bad,kannada
biryani asalu baledu.,1,bad,telugu
"hated the curd, it was gross.",1,bad,english
vada full chennagilla.,1,bad,kannada
khichdi tinte super anipinchindi.,5,good,telugu
breakfast ruchi ledu.,1,bad,telugu
soup nodoke kettadagide.,1,bad,kannada
paneer kha ke bekaar feel hoya.,2,bad,punjabi
eeroju dinner super.,5,good,telugu
fish curry kha ke bakwaas feel hoya.,1,bad,punjabi
aaj ka paneer waste tha.,2,bad,hindi
pickle ghatiya hai.,1,bad,hindi
such a tasty biryani.,5,good,english
the mess tasted delicious.,5,good,english
chapati kha ke vadiya feel hoya.,5,good,punjabi
dessert tinte chala baledu anipinchindi.,2,bad,telugu
da service tasted superb.,5,good,english
eeroju breakfast excellent ga undi.,4,good,telugu
fish curry pura changa hai.,5,good,punjabi
Such a pathetic bhatura.,1,bad,english
chicken fuddu lagya.,3,bad,punjabi
fish curry keka.,5,good,kannada
sabzi sakath.,5,good,kannada
roti chala baga chesaru.,4,good,telugu
Eeroju biryani keka.,5,good,telugu
dal ekdum mast hai.,5,good,hindi
aaj ka kadai chicken mood kharab tha.,2,bad,hindi
"loved the paratha, it was brilliant.",5,good,english
dal chandalanga undi.,1,bad,telugu
mushroom masala chetta.,1,bad,telugu
dinner full worst agide.,2,bad,kannada
paneer changa lagya.,4,good,punjabi
lunch kha ke changa feel hoya.,5,good,punjabi
really dreadful chapati.,1,bad,english
mushroom masala kha ke fuddu feel hoya.,1,bad,punjabi
breakfast bahut zabardast hai.,4,good,hindi
aloo gobi full sakath.,4,good,kannada
bhatura tumba bombat.,5,good,kannada
atmosphere ws absolutely lovely.,5,good,english
khichdi ekdum badiya hai.,5,good,hindi
aaj mixed veg bekar si.,1,bad,punjabi
oota tinte adhurs anipinchindi.,5,good,telugu
aaj ka roti ghatiya tha.,1,bad,hindi
raita tinte asalu baledu anipinchindi.,3,bad,telugu
"hated the butter chicken, it was pathetic.",2,bad,english
methi paratha kha ke mood kharab.,1,bad,hindi
ivattu dal makhani ruchi agide.,5,good,kannada
egg curry pura changa hai.,4,good,punjabi
really nasty egg curry.,1,bad,english
curd bakwaas lagya.,2,bad,punjabi
chicken chala baledu.,2,bad,telugu
breakfast awesome hai.,5,good,hindi
fish curry ghaint lagya.,5,good,punjabi
uttapam nodoke ruchi agide.,4,good,kannada
eeroju oota baledu.,3,bad,telugu
biryani jama khatam hai.,2,bad,punjabi
aaj breakfast swaad ni si.,1,bad,punjabi
dosa iz good.,5,good,english
aaj dosa bahut vadiya si.,4,good,punjabi
oota gazab hai.,5,good,hindi
puri full sakath.,5,good,kannada
dosa was absolutely perfect.,5,good,english
Eeroju idli super.,5,good,telugu
"Hated the service, it was unpleasant.",2,bad,english
raita bakwaas lagya.,1,bad,punjabi
dal swaad lagya.,4,good,punjabi
chicken jama swaad ni hai.,1,bad,punjabi
palak paneer chala excellent ga undi.,5,good,telugu
mushroom masala jama bekar hai.,1,bad,punjabi
dal makhani worst agide.,1,bad,kannada
aaj salad maada si.,2,bad,punjabi
sambar full worst agide.,1,bad,kannada
naan nodoke super agide.,5,good,kannada
oota bahut bakwas hai.,1,bad,hindi
bhatura full waste.,3,bad,kannada
aaj ka bhatura badiya tha.,4,good,hindi
da mess was great.,5,good,english
aaj ka curd kharaab tha.,1,bad,hindi
The rice tasted good.,4,good,english
upma chala worst ga undi.,1,bad,telugu
butter chicken tumba chennagide.,4,good,kannada
the dessert was lovely.,4,good,english
mixed veg att hai.,5,good,punjabi
oota chala chetta.,1,bad,telugu
aloo gobi kha ke bakwaas feel hoya.,1,bad,punjabi
khana jama maada hai.,1,bad,punjabi
fish curry ekdum awesome hai.,5,good,hindi
"Hated the idli, it ws pathetic.",1,bad,english
such a great bhatura.,5,good,english
mushroom masala worst agide.,3,bad,kannada
khichdi kha ke sira feel hoya.,5,good,punjabi
aaj ka salad swadisht tha.,5,good,hindi
dosa pura mazza aa gaya hai.,5,good,punjabi
chapati waste hai.,1,bad,hindi
raita kha ke maza aa gaya.,5,good,hindi
breakfast nodoke bekar.,3,bad,kannada
chicken asalu waste.,1,bad,telugu
idli is worst.,3,bad,english
khana full kettadagide.,1,bad,kannada
soup nodoke keka.,5,good,kannada
mushroom masala ruchi illa.,1,bad,kannada
pickle waste.,2,bad,telugu
Eeroju paneer chandalanga undi.,1,bad,telugu
really disgusting roti.,1,bad,english
chapati ekdum mast hai.,5,good,hindi
Ivattu vada keka.,5,good,kannada
fish curry pura swaad hai.,5,good,punjabi
Ivattu aloo gobi ruchi illa.,1,bad,kannada
really good dinner.,4,good,english
mixed veg matram adhurs.,5,good,telugu
naan kha ke maza aa gaya.,4,good,hindi
the fish curry tasted outstanding.,5,good,english
aaj kadai chicken swaad si.,4,good,punjabi
such a fantastic dosa.,5,good,english
uttapam kha ke maza aa gaya.,5,good,hindi
egg curry tumba bekar.,2,bad,kannada
ivattu khana tumba chennagide.,5,good,kannada
sabzi ekdum mood kharab hai.,1,bad,hindi
eeroju paratha chetta.,2,bad,telugu
dal makhani tumba worst agide.,1,bad,kannada
chole badhiya hai.,5,good,hindi
aaj biryani maada si.,1,bad,punjabi
eeroju naan chetta.,3,bad,telugu
lunch tinte adhurs anipinchindi.,5,good,telugu
aaj ka paneer mast tha.,5,good,hindi
pickle swadisht hai.,5,good,hindi
aaj ka khichdi bekar tha.,1,bad,hindi
biryani tumba chennagide.,4,good,kannada
uttapam nodoke chennagilla.,1,bad,kannada
biryani tinte super anipinchindi.,5,good,telugu
chutney full sari illa.,1,bad,kannada
egg curry ganda lagya.,2,bad,punjabi
meal full bekar.,1,bad,kannada
khana badhiya hai.,5,good,hindi
The vada tasted unpleasant.,1,bad,english
soup tinte chala bagundi anipinchindi.,5,good,telugu
chicken bekaar hai.,2,bad,hindi
dal makhani bahut khatam hai.,1,bad,hindi
eeroju meal baledu.,1,bad,telugu
The dal tasted awful.,2,bad,english
puri bahut ghatiya hai.,1,bad,hindi
i had a great vada.,4,good,english
I had a tasty quality.,5,good,english
i had a worst upma.,2,bad,english
breakfast sira hai.,5,good,punjabi
upma ekdum awesome hai.,5,good,hindi
lunch bakwaas hai.,1,bad,punjabi
chutney chala bagundi.,5,good,telugu
Really tasty chole.,5,good,english
rajma sakath.,5,good,kannada
The mixed veg ws worst.,1,bad,english
dal kha ke bahut vadiya feel hoya.,5,good,punjabi
chapati swaad hai.,5,good,punjabi
i had a poor atmosphere.,2,bad,english
dal full tumba chennagide.,5,good,kannada
Eeroju vada chala bagundi.,4,good,telugu
The soup was disgusting.,1,bad,english
dessert ekdum swadisht hai.,5,good,hindi
Ivattu aloo gobi ruchi illa.,1,bad,kannada
rice maada hai.,1,bad,punjabi
soup tumba kettadagide.,3,bad,kannada
meal jama bakwaas hai.,1,bad,punjabi
kadai chicken nodoke sakath.,5,good,kannada
eeroju idli kirrak.,5,good,telugu
chicken chala baledu.,1,bad,telugu
curry bakwas hai.,1,bad,hindi
upma kha ke maza aa gaya.,5,good,hindi
Eeroju kadai chicken chandalanga undi.,1,bad,telugu
i had a perfect salad.,5,good,english
i had a bad idli.,1,bad,english
puri sira lagya.,4,good,punjabi
mushroom masala tumba tumba chennagide.,4,good,kannada
aloo gobi jama bekar hai.,1,bad,punjabi
curd jama ganda hai.,1,bad,punjabi
curd chala daridram.,1,bad,telugu
roti is great.,5,good,english
bhatura tinte worst ga undi anipinchindi.,1,bad,telugu
The chole was good.,5,good,english
biryani jama swaad ni hai.,1,bad,punjabi
Eeroju bhojanam waste.,2,bad,telugu
breakfast nodoke ruchi illa.,1,bad,kannada
dal makhani daridram.,1,bad,telugu
khana kha ke mood kharab.,2,bad,hindi
The poha was bland.,3,bad,english
curd kha ke ganda feel hoya.,1,bad,punjabi
chicken ekdum bekaar hai.,2,bad,hindi
biryani was absolutely disgusting.,1,bad,english
breakfast full bombat.,4,good,kannada
aaj salad att si.,5,good,punjabi
baingan bharta bekar.,1,bad,kannada
"hated the pulao, it was horrible.",1,bad,english
curd was absolutely good.,5,good,english
breakfast sira lagya.,5,good,punjabi
vada vadiya hai.,4,good,punjabi
"hated the quality, it was terrible.",1,bad,english
rajma was absolutely disgusting.,2,bad,english
rajma ekdum jhakaas hai.,5,good,hindi
raita ekdum bakwas hai.,1,bad,hindi
"loved the puri, it was lovely.",5,good,english
food att hai.,4,good,punjabi
kadai chicken swaad ni lagya.,1,bad,punjabi
butter chicken changa hai.,5,good,punjabi
oota kha ke bakwaas feel hoya.,1,bad,punjabi
dessert nodoke waste.,2,bad,kannada
soup chetta.,1,bad,telugu
aaj ka pickle bekaar tha.,1,bad,hindi
aloo gobi worst agide.,2,bad,kannada
Eeroju khichdi ruchi ga undi.,5,good,telugu
Eeroju fish curry adhurs.,5,good,telugu
roti tumba mast agide.,5,good,kannada
sabzi full ruchi illa.,1,bad,kannada
bhatura ekdum ek number hai.,5,good,hindi
breakfast chala baledu.,3,bad,telugu
I had a brilliant vada.,5,good,english
kadai chicken kha ke khatam feel hoya.,2,bad,punjabi
fish curry kha ke maza aa gaya.,5,good,hindi
Eeroju idli super.,5,good,telugu
such a nice pulao.,5,good,english
ivattu butter chicken waste.,2,bad,kannada
Such a outstanding paneer.,5,good,english
paneer nodoke tumba chennagide.,4,good,kannada
salad swaad ni hai.,1,bad,punjabi
chole pura vadiya hai.,4,good,punjabi
I had a osm palak paneer.,4,good,english
"hated the dessert, it was poor.",1,bad,english
mixed veg is terrible.,1,bad,english
aaj food ghaint si.,5,good,punjabi
aaj ka puri bakwas tha.,1,bad,hindi
chole swaad ni hai.,3,bad,punjabi
aaj ka dal waste tha.,1,bad,hindi
khichdi jama fuddu hai.,2,bad,punjabi
Eeroju sambar super.,5,good,telugu
puri is bland.,1,bad,english
rajma ekdum zabardast hai.,5,good,hindi
khichdi tumba chennagilla.,1,bad,kannada
eeroju egg curry asalu baledu.,2,bad,telugu
kadai chicken bahut vadiya hai.,5,good,punjabi
aaj dosa swaad si.,5,good,punjabi
roti iz lovely.,4,good,english
I had a gross pickle.,1,bad,english
khana pura changa hai.,4,good,punjabi
dinner ekdum mood kharab hai.,1,bad,hindi
dal kha ke mood kharab.,2,bad,hindi
da roti tasted pathetic.,1,bad,english
really good vibe.,4,good,english
puri full thu.,1,bad,kannada
idli tumba keka.,5,good,kannada
dal makhani chala adhurs.,4,good,telugu
egg curry ws absolutely great.,5,good,english
mixed veg bekaar lagya.,2,bad,punjabi
egg curry nodoke thu.,2,bad,kannada
methi paratha ekdum ek number hai.,4,good,hindi
aaj ka paneer gazab tha.,5,good,hindi
puri full waste.,1,bad,kannada
paneer tinte chala baledu anipinchindi.,1,bad,telugu
rajma bahut ek number hai.,5,good,hindi
curd bahut vadiya hai.,5,good,punjabi
mushroom masala nodoke bombat.,5,good,kannada
chutney bakwaas lagya.,1,bad,punjabi
Such a pathetic naan.,2,bad,english
Eeroju puri ruchi ga undi.,5,good,telugu
Really terrible upma.,2,bad,english
poha tinte chala baledu anipinchindi.,1,bad,telugu
"Hated the breakfast, it was horrible.",1,bad,english
idli bahut ghatiya hai.,2,bad,hindi
aaj ka lunch kharaab tha.,2,bad,hindi
bhatura nodoke bombat.,5,good,kannada
vada bombat.,5,good,kannada
meal chala keka.,4,good,telugu
aaj curd maada si.,2,bad,punjabi
aaj ka dinner waste tha.,1,bad,hindi
food asalu chala baledu.,1,bad,telugu
chole mazza aa gaya lagya.,4,good,punjabi
sambar baledu.,2,bad,telugu
dal nodoke bombat.,5,good,kannada
pickle mast agide.,5,good,kannada
egg curry daridram.,1,bad,telugu
aloo gobi kharaab hai.,1,bad,hindi
egg curry ekdum not good hai.,1,bad,hindi
mushroom masala bahut zabardast hai.,4,good,hindi
chapati ekdum jhakaas hai.,5,good,hindi
rice full sari illa.,1,bad,kannada
salad chala ruchi ga undi.,5,good,telugu
naan tumba waste.,1,bad,kannada
paneer tumba super agide.,5,good,kannada
mushroom masala full tumba chennagide.,5,good,kannada
egg curry kha ke maza aa gaya.,5,good,hindi
staff was absolutely terrible.,1,bad,english
bhojanam bagundi.,5,good,telugu
chole baledu.,2,bad,telugu
aaj vada ghaint si.,4,good,punjabi
The paneer tasted horrible.,1,bad,english
Ivattu sabzi chennagilla.,3,bad,kannada
such a tasty service.,5,good,english
egg curry matram excellent ga undi.,5,good,telugu
pickle kha ke ganda feel hoya.,3,bad,punjabi
breakfast full ruchi agide.,5,good,kannada
dessert ekdum badiya hai.,4,good,hindi
dal was absolutely poor.,1,bad,english
biryani ruchi ledu.,2,bad,telugu
chutney kha ke mood kharab.,2,bad,hindi
salad khatam lagya.,1,bad,punjabi
chicken full waste.,1,bad,kannada
dal makhani asalu waste.,2,bad,telugu
dosa tumba bombat.,5,good,kannada
Ivattu food tumba chennagide.,5,good,kannada
experience is disgusting.,2,bad,english
paratha bekar.,2,bad,kannada
sambar is op.,5,good,english
"hated the khana, it was unpleasant.",1,bad,english
the chole tasted lovely.,5,good,english
such a good poha.,5,good,english
chapati mazza aa gaya lagya.,5,good,punjabi
really good meal.,4,good,english
khichdi vadiya lagya.,5,good,punjabi
vada tumba chennagilla.,2,bad,kannada
